trip_id,customer_id,flight_number,airline_id,aircraft_id,airport_src,airport_dst,departure_time,departure_date,flight_duration,travel_class,seat_number,price
798,9146521,UA2130,5209,763B763,64,54,21:30:00,2017-08-27,10:40,economy,2C,735
798,9146521,UA2030,5209,763B763,64,73,20:30:00,2017-09-04,10:40,business,39A,1135
799,4034681,UA1230,5209,772B772,103,75,12:30:00,2016-12-30,8:57,economy,10F,612
799,4034681,UA1115,5209,772B772,96,12,11:15:00,2017-01-06,8:57,business,37E,1012
800,4034681,HG2115,3661,321A321,17,98,21:15:00,2017-01-11,4:10,business,28I,666
800,4034681,HG2000,3661,321A321,55,51,20:00:00,2017-01-26,4:10,business,24I,666
801,4034681,TG1030,4940,772B772,6,48,10:30:00,2018-08-20,11:00,business,30H,1160
801,4034681,TG1515,4940,772B772,30,93,15:15:00,2018-09-03,11:00,business,35E,1160
802,4034681,TK1945,4951,738B738,47,30,19:45:00,2018-12-29,2:27,business,32B,542
802,4034681,TK1845,4951,738B738,60,32,18:45:00,2019-01-10,2:27,business,21J,542
803,9998233,FR1930,4296,738B738,32,43,19:30:00,2012-04-26,1:33,economy,3I,76
803,9998233,FR1300,4296,738B738,63,87,13:00:00,2012-05-21,1:33,business,15G,476
804,5747976,FR0845,4296,738B738,50,13,08:45:00,2014-11-13,2:05,economy,4E,115
804,5747976,FR1000,4296,738B738,48,19,10:00:00,2014-12-12,2:05,economy,3G,115
805,5747976,FR1500,4296,738B738,99,66,15:00:00,2015-12-02,2:27,economy,7J,142
805,5747976,FR2015,4296,738B738,74,14,20:15:00,2015-12-27,2:27,economy,9E,142
806,5747976,BA1300,1355,E90E190,34,3,13:00:00,2017-07-20,1:40,economy,4H,84
806,5747976,BA1900,1355,E70E170,27,67,19:00:00,2017-08-13,1:40,business,43E,484
807,5747976,BE1115,2421,AT7AT72,100,70,11:15:00,2017-12-19,0:50,economy,5I,25
807,5747976,BE2200,2421,AT7AT72,27,101,22:00:00,2017-12-26,0:50,business,15A,425
808,5747976,BE0815,2421,AT7AT72,2,11,08:15:00,2018-11-15,0:50,economy,6J,25
808,5747976,BE1145,2421,AT7AT72,50,52,11:45:00,2018-11-20,0:50,business,22E,425
809,5747976,FR0745,4296,738B738,7,67,07:45:00,2018-12-10,3:05,economy,6E,187
809,5747976,FR1045,4296,738B738,29,19,10:45:00,2019-01-07,3:05,business,31I,587
810,786195,FR2045,4296,738B738,94,95,20:45:00,2013-05-07,3:38,business,11D,627
810,786195,FR1430,4296,738B738,72,15,14:30:00,2013-05-21,3:38,business,23F,627
811,786195,AZ2200,596,320A320,33,96,22:00:00,2015-07-23,2:05,business,37D,514
811,786195,AZ1830,596,320A320,91,9,18:30:00,2015-08-07,2:05,business,44I,514
812,786195,FR1930,4296,738B738,28,67,19:30:00,2016-10-12,3:56,economy,10B,249
812,786195,FR1830,4296,738B738,5,3,18:30:00,2016-10-17,3:56,business,29F,649
813,786195,LS2100,3026,752B752,103,8,21:00:00,2017-04-24,4:14,business,39F,670
813,786195,LS2015,3026,752B752,82,12,20:15:00,2017-05-10,4:14,business,36H,670
814,786195,LH1900,3320,319A319,54,99,19:00:00,2017-07-20,2:22,business,15I,535
814,786195,LH0845,3320,319A319,27,21,08:45:00,2017-07-31,2:22,business,12C,535
815,786195,UN2145,5067,734B734,15,12,21:45:00,2018-12-23,3:17,economy,7H,201
815,786195,UN1200,5067,763B763,26,46,12:00:00,2019-01-01,3:17,economy,8F,201
816,9027037,AB0845,214,321A321,100,55,08:45:00,2011-11-29,4:35,economy,4E,296
816,9027037,AB2200,214,321A321,35,56,22:00:00,2011-12-10,4:35,economy,10B,296
817,9027037,4U2145,2548,319A319,97,18,21:45:00,2012-07-13,2:18,business,37I,530
817,9027037,4U2015,2548,319A319,25,31,20:15:00,2012-08-12,2:18,business,12F,530
818,9027037,AB1930,214,332A332,73,43,19:30:00,2016-09-14,9:45,economy,2D,669
818,9027037,AB1245,214,332A332,45,36,12:45:00,2016-10-10,9:45,economy,7I,669
819,9027037,LH1515,3320,E90E190,20,81,15:15:00,2017-07-29,1:32,economy,5D,75
819,9027037,LH1400,3320,E90E190,38,48,14:00:00,2017-08-08,1:32,business,30H,475
820,9027037,DE2000,1868,757,33,15,20:00:00,2018-12-26,4:31,business,17D,691
820,9027037,DE1645,1868,757,86,31,16:45:00,2019-01-20,4:31,business,32C,691
821,8937933,EI2100,837,320A320,39,40,21:00:00,2012-08-14,1:37,business,29I,481
821,8937933,EI1030,837,320A320,44,97,10:30:00,2012-08-31,1:37,business,16A,481
822,5302193,TK2245,4951,738B738,38,92,22:45:00,2018-01-08,3:17,economy,9E,202
822,5302193,TK1715,4951,738B738,36,66,17:15:00,2018-01-21,3:17,business,27F,602
823,5302193,TK1130,4951,738B738,102,97,11:30:00,2018-03-06,5:08,business,36J,736
823,5302193,TK1830,4951,738B738,8,48,18:30:00,2018-04-03,5:08,business,12C,736
824,5286223,AV0915,515,AT5AT45,11,30,09:15:00,2018-04-20,0:44,economy,10D,18
824,5286223,AV1315,515,AT5AT45,2,38,13:15:00,2018-05-13,0:44,business,30C,418
825,5286223,CM2045,1889,E90E190,9,103,20:45:00,2018-06-27,1:28,business,27J,470
825,5286223,CM1900,1889,E90E190,26,6,19:00:00,2018-07-04,1:28,business,23A,470
826,727719,KL1130,3090,737,92,66,11:30:00,2014-01-11,1:24,business,31C,465
826,727719,KL1015,3090,737,45,26,10:15:00,2014-01-29,1:24,business,18F,465
827,727719,FR1930,4296,738B738,65,2,19:30:00,2014-08-26,3:27,economy,6G,214
827,727719,FR0945,4296,738B738,61,58,09:45:00,2014-09-19,3:27,business,21C,614
828,727719,SK1845,4319,73GB737,80,8,18:45:00,2018-04-23,0:55,economy,1H,30
828,727719,SK0615,4319,73GB737,75,28,06:15:00,2018-05-23,0:55,business,43J,430
829,727719,WF1015,5439,DH1DH8A,65,33,10:15:00,2018-06-07,0:36,business,40F,407
829,727719,WF1945,5439,DH1DH8A,73,40,19:45:00,2018-06-16,0:36,economy,5A,7
830,727719,WF1945,5439,DH1DH8A,103,22,19:45:00,2018-11-04,0:36,business,22G,408
830,727719,WF1030,5439,DH1DH8A,35,33,10:30:00,2018-11-09,0:36,economy,1G,8
831,727719,WF1945,5439,DH1DH8A,50,32,19:45:00,2018-11-20,0:36,economy,6E,8
831,727719,WF1745,5439,DH1DH8A,61,74,17:45:00,2018-12-11,0:36,economy,10B,8
832,727719,WF1645,5439,DH3DH8C,31,81,16:45:00,2018-12-25,0:49,business,14D,423
832,727719,WF1645,5439,DH3DH8C,80,35,16:45:00,2019-01-18,0:49,economy,5F,23
833,1712332,KL1600,3090,330,103,50,16:00:00,2015-02-22,8:49,business,33G,1001
833,1712332,KL1130,3090,330,2,11,11:30:00,2015-03-19,8:49,economy,8A,601
834,1712332,TS0730,1317,310A310,54,53,07:30:00,2016-08-22,7:57,business,22B,939
834,1712332,TS1130,1317,310A310,91,15,11:30:00,2016-08-28,7:57,business,14D,939
835,1712332,KQ1730,3126,772B772,42,24,17:30:00,2018-03-19,8:48,business,41H,1001
835,1712332,KQ1230,3126,772B772,45,11,12:30:00,2018-04-14,8:48,business,20I,1001
836,1712332,KL1015,3090,330,46,14,10:15:00,2018-10-20,9:01,business,44B,1016
836,1712332,KL1000,3090,330,85,72,10:00:00,2018-10-27,9:01,economy,10H,616
837,1712332,OR0815,1299,763B763,9,23,08:15:00,2018-12-15,9:57,business,35J,1083
837,1712332,OR0815,1299,763B763,32,1,08:15:00,2019-01-08,9:57,business,13G,1083
838,8657049,G51945,15837,CR9CRJ9,21,30,19:45:00,2017-12-17,1:33,economy,6G,76
838,8657049,G51045,15837,CR9CRJ9,54,35,10:45:00,2018-01-17,1:33,economy,5J,76
839,8657049,MU1600,1758,733B733,14,86,16:00:00,2018-08-01,1:03,business,27C,440
839,8657049,MU2100,1758,733B733,15,102,21:00:00,2018-08-07,1:03,economy,3I,40
840,8657049,MU1630,1758,737,30,88,16:30:00,2018-11-06,2:28,business,44C,542
840,8657049,MU1300,1758,737,104,4,13:00:00,2018-11-28,2:28,economy,5H,142
841,8657049,SC1800,4599,738B738,35,69,18:00:00,2018-12-28,1:56,economy,9C,104
841,8657049,SC1945,4599,738B738,92,80,19:45:00,2019-01-09,1:56,business,24G,504
842,148285,DL2145,2009,744B744,86,18,21:45:00,2011-12-28,13:35,business,17J,1347
842,148285,DL0730,2009,744B744,69,40,07:30:00,2012-01-14,13:35,business,32I,1347
843,148285,BC1800,4740,737,33,19,18:00:00,2014-05-03,1:07,economy,8D,45
843,148285,BC2215,4740,737,13,61,22:15:00,2014-06-03,1:07,business,31I,445
844,148285,NH0800,324,735B735,24,30,08:00:00,2016-10-07,0:50,business,11I,424
844,148285,NH0600,324,735B735,69,24,06:00:00,2016-10-27,0:50,business,23D,424
845,148285,NH1345,324,737,5,26,13:45:00,2018-12-05,1:49,business,25H,495
845,148285,NH1330,324,737,5,51,13:30:00,2018-12-17,1:49,economy,6B,95
846,148285,NH1000,324,735B735,13,43,10:00:00,2018-12-31,0:50,business,39E,424
846,148285,NH0930,324,735B735,14,7,09:30:00,2019-01-22,0:50,economy,6H,24
847,8082907,TU0830,4870,320A320,58,33,08:30:00,2013-07-08,4:32,business,37H,692
847,8082907,TU1500,4870,320A320,23,96,15:00:00,2013-07-21,4:32,business,16E,692
848,8082907,UG1645,5085,ATRAT46,93,25,16:45:00,2013-12-31,0:39,business,12F,411
848,8082907,UG1345,5085,ATRAT46,103,95,13:45:00,2014-01-13,0:39,business,27I,411
849,8082907,TU2100,4870,736B736,99,85,21:00:00,2015-07-31,2:34,business,23F,550
849,8082907,TU1515,4870,736B736,100,7,15:15:00,2015-08-16,2:34,economy,3A,150
850,8082907,UG2045,5085,CR9CRJ9,39,76,20:45:00,2015-12-09,0:39,business,25E,411
850,8082907,UG0815,5085,CR9CRJ9,32,85,08:15:00,2016-01-07,0:39,economy,8C,11
851,8082907,UG2015,5085,AT7AT72,7,62,20:15:00,2018-03-10,0:52,business,34F,426
851,8082907,UG1600,5085,AT7AT72,91,103,16:00:00,2018-04-08,0:52,business,26F,426
852,4439376,OS2245,491,DH4DH8D,61,69,22:45:00,2011-05-27,1:38,economy,9E,82
852,4439376,OS1315,491,F70F70,16,65,13:15:00,2011-06-25,1:38,business,29I,482
853,4439376,OU1930,1925,319A319,9,43,19:30:00,2013-05-02,1:17,economy,10H,56
853,4439376,OU2015,1925,321A321,22,61,20:15:00,2013-05-07,1:17,economy,6C,56
854,4439376,OS0730,491,100F100,28,69,07:30:00,2018-06-26,1:43,business,33A,488
854,4439376,OS2045,491,320A320,87,24,20:45:00,2018-07-26,1:43,business,15H,488
855,4439376,HG1545,3661,320A320,30,104,15:45:00,2018-08-18,2:34,business,28H,549
855,4439376,HG0700,3661,320A320,71,105,07:00:00,2018-09-13,2:34,economy,2I,149
856,4439376,RJ2145,4259,E90E190,40,13,21:45:00,2018-09-24,1:18,business,13B,459
856,4439376,RJ1015,4259,E90E190,77,90,10:15:00,2018-10-20,1:18,economy,2C,59
857,4439376,OS1015,491,319A319,49,42,10:15:00,2018-12-04,3:43,business,40H,633
857,4439376,OS1545,491,319A319,15,74,15:45:00,2019-01-03,3:43,business,13E,633
858,9994948,NH1900,324,DH2DH8B,89,71,19:00:00,2015-01-03,0:43,business,17I,416
858,9994948,NH1900,324,DH2DH8B,76,6,19:00:00,2015-02-02,0:43,economy,8B,16
859,9994948,US2045,5265,777,27,87,20:45:00,2018-10-06,11:23,business,42B,1188
859,9994948,US1300,5265,388A388,19,25,13:00:00,2018-10-29,11:23,economy,6D,788
860,9994948,NH0745,324,320A320,51,83,07:45:00,2018-11-15,1:14,business,21B,453
860,9994948,NH2245,324,320A320,49,93,22:45:00,2018-11-23,1:14,business,38C,453
861,9994948,DL1345,2009,744B744,34,35,13:45:00,2018-12-05,14:11,economy,6H,990
861,9994948,DL1415,2009,744B744,35,14,14:15:00,2018-12-17,14:11,economy,1B,990
862,9994948,NU1630,2990,734B734,19,22,16:30:00,2018-12-30,1:53,economy,7I,101
862,9994948,NU0630,2990,734B734,76,87,06:30:00,2019-01-06,1:53,business,16F,501
863,2472115,UN0700,5067,73GB737,82,38,07:00:00,2010-11-17,2:09,economy,1G,119
863,2472115,UN1000,5067,73GB737,94,99,10:00:00,2010-12-13,2:09,economy,7F,119
864,2472115,UN1415,5067,763B763,77,58,14:15:00,2015-07-26,3:13,economy,9C,197
864,2472115,UN1715,5067,763B763,7,18,17:15:00,2015-08-12,3:13,business,25F,597
865,2472115,UN1415,5067,763B763,17,15,14:15:00,2017-09-08,3:25,economy,7J,211
865,2472115,UN1300,5067,763B763,62,19,13:00:00,2017-09-13,3:25,economy,6H,211
866,2472115,SU2100,130,320A320,24,35,21:00:00,2018-11-04,3:39,business,31B,628
866,2472115,SU0615,130,320A320,61,5,06:15:00,2018-11-15,3:39,business,41D,628
867,6929017,AT1615,4248,738B738,58,42,16:15:00,2013-11-23,3:23,economy,8D,209
867,6929017,AT0945,4248,738B738,92,17,09:45:00,2013-12-19,3:23,business,12B,609
868,6929017,KL1230,3090,330,18,4,12:30:00,2014-12-30,8:25,business,43H,972
868,6929017,KL1915,3090,330,12,63,19:15:00,2015-01-21,8:25,economy,10F,572
869,6929017,KL1300,3090,777,98,35,13:00:00,2017-02-06,12:39,economy,7B,880
869,6929017,KL1830,3090,777,85,41,18:30:00,2017-03-01,12:39,economy,5E,880
870,6929017,W60845,5461,320A320,81,34,08:45:00,2018-07-16,1:50,economy,7E,96
870,6929017,W60815,5461,320A320,60,99,08:15:00,2018-08-13,1:50,economy,10F,96
871,6929017,MS2030,2143,738B738,50,9,20:30:00,2018-08-22,4:35,business,23B,695
871,6929017,MS1800,2143,738B738,89,56,18:00:00,2018-09-07,4:35,economy,5F,295
872,6929017,KL1300,3090,F70F70,20,33,13:00:00,2018-12-03,1:05,economy,9B,43
872,6929017,KL1930,3090,F70F70,59,93,19:30:00,2018-12-13,1:05,economy,10J,43
873,6929017,KC1200,1006,321A321,7,101,12:00:00,2018-12-25,4:41,economy,9H,303
873,6929017,KC1900,1006,321A321,105,13,19:00:00,2019-01-15,4:41,business,42I,703
874,4303099,AC1745,330,DH1DH8A,81,48,17:45:00,2013-06-02,1:10,economy,9I,49
874,4303099,AC0615,330,DH1DH8A,100,87,06:15:00,2013-06-10,1:10,economy,8D,49
875,4303099,WS1045,5416,736B736,29,40,10:45:00,2016-05-18,1:24,economy,8F,65
875,4303099,AC1445,330,DH4DH8D,44,14,14:45:00,2016-06-18,1:24,economy,8J,65
876,4303099,PD0600,4021,DH4DH8D,26,20,06:00:00,2016-12-23,1:39,business,33B,483
876,4303099,PD1930,4021,DH4DH8D,105,52,19:30:00,2017-01-01,1:39,business,26I,483
877,4303099,7F1600,2354,AT4AT43,93,54,16:00:00,2018-10-13,0:57,economy,10C,33
877,4303099,7F2045,2354,AT4AT43,55,34,20:45:00,2018-11-06,0:57,economy,9F,33
878,4303099,AC1615,330,319A319,89,49,16:15:00,2018-11-28,3:58,business,14B,651
879,4303099,7F1645,2354,AT4AT43,45,81,16:45:00,2018-12-24,1:25,business,21B,467
879,4303099,7F1645,2354,AT4AT43,64,83,16:45:00,2019-01-19,1:25,economy,2F,67
880,567335,LH2145,3320,320A320,86,91,21:45:00,2016-10-02,2:45,economy,2G,163
880,567335,LH0815,3320,320A320,64,77,08:15:00,2016-10-17,2:45,business,36J,563
881,567335,OA1415,3776,DH4DH8D,82,58,14:15:00,2018-03-30,0:49,economy,4H,23
881,567335,OA0700,3776,DH4DH8D,42,89,07:00:00,2018-04-25,0:49,economy,3D,23
882,567335,FR1000,4296,738B738,92,64,10:00:00,2018-07-30,2:45,economy,1D,162
882,567335,FR0600,4296,738B738,15,80,06:00:00,2018-08-19,2:45,business,29G,562
883,567335,OA2130,3776,320A320,78,2,21:30:00,2018-08-28,1:00,economy,7D,36
884,567335,SK1530,4319,736B736,39,52,15:30:00,2018-10-16,3:10,economy,6B,194
884,567335,SK1930,4319,736B736,44,60,19:30:00,2018-11-06,3:10,business,38E,594
885,567335,ZB2245,220,321A321,25,28,22:45:00,2018-12-06,3:50,business,14C,641
885,567335,ZB1845,220,321A321,59,28,18:45:00,2018-12-15,3:50,business,41H,641
886,567335,HG1745,3661,320A320,80,82,17:45:00,2018-12-30,2:24,business,22H,537
886,567335,HG1715,3661,320A320,44,81,17:15:00,2019-01-11,2:24,business,40E,537
887,695408,ME1315,3490,332A332,45,21,13:15:00,2011-09-11,6:30,business,28J,834
887,695408,ME1100,3490,332A332,80,16,11:00:00,2011-09-20,6:30,business,36F,834
888,9674453,EP0645,2923,100F100,20,24,06:45:00,2018-04-08,1:15,economy,1D,54
888,9674453,EP1915,2923,100F100,72,98,19:15:00,2018-05-08,1:15,business,36D,454
889,2016379,VS1845,5347,73GB737,50,39,18:45:00,2013-05-07,3:36,economy,9D,225
889,2016379,VS1300,5347,738B738,5,93,13:00:00,2013-06-07,3:36,economy,3D,225
890,2016379,U61845,5234,320A320,74,5,18:45:00,2017-05-28,3:19,business,43F,604
890,2016379,U61800,5234,320A320,14,94,18:00:00,2017-06-06,3:19,business,39A,604
891,7765191,A50745,1203,AT7AT72,100,82,07:45:00,2014-03-23,1:05,business,18H,443
891,7765191,A51130,1203,AT7AT72,91,30,11:30:00,2014-04-19,1:05,business,41H,443
892,7765191,W60615,5461,320A320,84,69,06:15:00,2016-03-19,2:11,business,23B,521
892,7765191,W62215,5461,320A320,102,46,22:15:00,2016-03-27,2:11,business,38F,521
893,7765191,AF2130,137,320A320,90,20,21:30:00,2018-02-21,1:45,economy,4G,90
893,7765191,AF1445,137,319A319,43,14,14:45:00,2018-03-13,1:45,business,37J,490
894,7765191,A52130,1203,CRKCRJX,56,43,21:30:00,2018-04-20,1:33,business,27B,476
894,7765191,A52245,1203,CRKCRJX,36,94,22:45:00,2018-04-25,1:33,business,11F,476
895,7765191,V71645,20577,717B712,38,70,16:45:00,2018-10-11,2:11,economy,2G,122
895,7765191,V71800,20577,717B712,31,105,18:00:00,2018-11-03,2:11,economy,9D,122
896,7765191,ZI2215,21,319A319,82,60,22:15:00,2018-12-01,1:27,economy,3I,69
896,7765191,ZI0930,21,319A319,67,54,09:30:00,2018-12-08,1:27,business,24I,469
897,7765191,FR2245,4296,738B738,85,100,22:45:00,2018-12-22,2:00,business,35I,509
897,7765191,FR1915,4296,738B738,13,3,19:15:00,2019-01-06,2:00,economy,6A,109
898,4794863,NS2015,16136,E90E190,68,74,20:15:00,2013-06-06,0:50,business,20D,424
898,4794863,NS0830,16136,E90E190,45,36,08:30:00,2013-06-27,0:50,business,13E,424
899,4794863,ZH1615,4611,320A320,56,4,16:15:00,2013-09-15,1:21,economy,8A,61
899,4794863,ZH2100,4611,320A320,25,15,21:00:00,2013-09-22,1:21,economy,6D,61
900,4794863,ZH1330,4611,320A320,71,2,13:30:00,2018-12-29,2:25,economy,8D,139
900,4794863,ZH2115,4611,320A320,85,99,21:15:00,2019-01-10,2:25,economy,10C,139
901,3369980,FR1330,4296,738B738,65,33,13:30:00,2011-07-19,2:24,economy,2J,138
901,3369980,FR2130,4296,738B738,35,96,21:30:00,2011-08-01,2:24,economy,5J,138
902,3369980,FR2115,4296,738B738,63,97,21:15:00,2017-07-11,2:02,economy,7J,111
902,3369980,FR2030,4296,738B738,11,83,20:30:00,2017-08-03,2:02,economy,2D,111
903,9128306,VY1530,2439,320A320,72,44,15:30:00,2013-12-03,1:24,economy,4F,65
903,9128306,VY1000,2439,320A320,42,26,10:00:00,2013-12-09,1:24,economy,9A,65
904,9128306,FR0615,4296,738B738,101,5,06:15:00,2017-11-28,4:22,economy,7E,280
904,9128306,FR0815,4296,738B738,1,90,08:15:00,2017-12-16,4:22,business,17B,680
905,9128306,NT1545,1539,AT7AT72,82,50,15:45:00,2018-12-03,0:39,economy,2J,11
905,9128306,NT1500,1539,AT7AT72,28,81,15:00:00,2018-12-24,0:39,economy,6A,11
906,9128306,BE1630,2421,E95E195,100,6,16:30:00,2018-12-30,2:09,economy,9A,119
906,9128306,BE2115,2421,E95E195,40,95,21:15:00,2019-01-27,2:09,business,29C,519
907,2665700,U20730,2297,319A319,68,32,07:30:00,2011-08-08,2:54,business,28F,573
907,2665700,U20800,2297,319A319,92,93,08:00:00,2011-08-21,2:54,business,13C,573
908,2665700,VY2030,2439,320A320,68,96,20:30:00,2015-03-21,1:39,economy,5B,83
908,2665700,VY1000,2439,320A320,82,40,10:00:00,2015-04-07,1:39,economy,8B,83
909,2665700,U21545,2297,320A320,34,49,15:45:00,2016-07-01,4:06,business,39E,660
909,2665700,U20945,2297,320A320,99,73,09:45:00,2016-07-29,4:06,economy,8H,260
910,2665700,AT1115,4248,763B763,47,13,11:15:00,2016-08-29,7:42,business,36A,921
910,2665700,AT0615,4248,763B763,30,65,06:15:00,2016-09-22,7:42,business,26D,921
911,2665700,FR0815,4296,738B738,25,22,08:15:00,2017-09-19,2:11,business,29F,522
911,2665700,FR1115,4296,738B738,1,97,11:15:00,2017-10-03,2:11,business,36B,522
912,6213202,FR1545,4296,738B738,49,39,15:45:00,2010-01-08,0:54,economy,3D,30
912,6213202,FR1945,4296,738B738,10,46,19:45:00,2010-01-28,0:54,economy,7B,30
913,6213202,U21600,2297,320A320,20,59,16:00:00,2017-05-27,1:54,economy,6F,101
913,6213202,U22145,2297,320A320,80,5,21:45:00,2017-06-01,1:54,business,17A,501
914,6213202,AZ1745,596,320A320,8,11,17:45:00,2017-10-19,1:27,business,22B,469
914,6213202,AZ2245,596,320A320,76,7,22:45:00,2017-11-03,1:27,economy,2D,69
915,6213202,V71900,20577,717B712,78,4,19:00:00,2018-01-19,1:20,business,28A,460
915,6213202,V71500,20577,717B712,103,104,15:00:00,2018-01-25,1:20,economy,10D,60
916,6213202,IG2045,3463,320A320,10,31,20:45:00,2018-11-17,1:28,business,12G,470
916,6213202,IG0615,3463,320A320,38,61,06:15:00,2018-11-25,1:28,business,28J,470
917,6213202,U20900,2297,320A320,45,101,09:00:00,2018-12-13,3:07,economy,3H,189
917,6213202,U21930,2297,319A319,36,80,19:30:00,2018-12-25,3:07,business,39C,589
918,6213202,AZ1115,596,E75,68,103,11:15:00,2018-12-31,0:53,business,22D,428
918,6213202,AZ2230,596,319A319,49,12,22:30:00,2019-01-15,0:53,economy,9E,28
919,8274776,SK1100,4319,717B712,77,14,11:00:00,2015-06-10,2:35,economy,6D,151
919,8274776,SK1515,4319,736B736,66,59,15:15:00,2015-06-20,2:35,economy,7E,151
920,8274776,BM1700,312,ER4E145,14,21,17:00:00,2015-09-11,1:49,economy,3G,95
920,8274776,BM0815,312,ER4E145,67,46,08:15:00,2015-09-17,1:49,economy,6D,95
921,8274776,2N1630,3652,ATRAT46,84,6,16:30:00,2018-08-11,1:01,economy,5D,37
921,8274776,2N1445,3652,ATRAT46,4,85,14:45:00,2018-08-28,1:01,economy,1F,37
922,8274776,SK1500,4319,717B712,73,80,15:00:00,2018-10-14,1:11,economy,6H,50
922,8274776,SK1315,4319,717B712,8,89,13:15:00,2018-11-07,1:11,business,42A,450
923,8274776,SK0800,4319,SF3SF34,48,23,08:00:00,2018-11-25,0:41,business,28A,414
923,8274776,SK0645,4319,SF3SF34,21,10,06:45:00,2018-12-18,0:41,economy,7D,14
924,8274776,SK1515,4319,ATPATP,7,86,15:15:00,2018-12-25,0:58,business,32J,434
924,8274776,SK0800,4319,ATPATP,26,91,08:00:00,2019-01-24,0:58,economy,2H,34
925,1693095,LA1500,3200,320A320,32,101,15:00:00,2013-01-19,2:16,business,28H,528
925,1693095,LA0930,3200,319A319,6,73,09:30:00,2013-01-27,2:16,business,44F,528
926,1693095,LA1400,3200,319A319,52,15,14:00:00,2018-01-09,0:59,business,31J,434
926,1693095,LA1345,3200,320A320,23,93,13:45:00,2018-01-18,0:59,business,15J,434
927,1693095,LA1145,3200,320A320,91,89,11:45:00,2018-07-08,0:48,economy,10H,21
927,1693095,LA2115,3200,320A320,51,87,21:15:00,2018-07-22,0:48,business,15D,421
928,1693095,LA1715,3200,320A320,71,69,17:15:00,2018-10-07,0:44,economy,2C,17
928,1693095,H21545,4737,319A319,23,60,15:45:00,2018-10-19,0:44,economy,8I,17
929,6280554,US1945,5265,ER4E145,85,102,19:45:00,2010-11-15,2:19,economy,10B,132
929,6280554,US1600,5265,ER4E145,97,54,16:00:00,2010-12-02,2:19,economy,2I,132
930,6280554,UA1830,5209,753B753,103,59,18:30:00,2012-03-09,1:40,business,42B,485
930,6280554,UA2245,5209,777,81,40,22:45:00,2012-03-19,1:40,business,41E,485
931,6280554,WN0645,4547,733B733,96,97,06:45:00,2013-10-28,2:29,economy,6G,144
931,6280554,WN0645,4547,733B733,84,20,06:45:00,2013-11-04,2:29,economy,8A,144
932,1004767,UA0830,5209,CR7CRJ7,50,1,08:30:00,2010-04-11,3:27,business,21E,614
932,1004767,UA2245,5209,CR7CRJ7,41,6,22:45:00,2010-05-09,3:27,economy,4A,214
933,1004767,US1600,5265,ERDE135,37,52,16:00:00,2013-11-30,0:45,business,40D,418
933,1004767,US1200,5265,ERDE135,33,54,12:00:00,2013-12-25,0:45,economy,8I,18
934,1004767,US1145,5265,ER4E145,88,15,11:45:00,2015-09-19,0:55,business,44I,430
934,1004767,US1215,5265,ER4E145,31,20,12:15:00,2015-10-08,0:55,business,16H,430
935,5562168,U20800,2297,319A319,88,35,08:00:00,2017-08-02,1:11,economy,9E,50
935,5562168,U20645,2297,319A319,53,44,06:45:00,2017-08-28,1:11,business,42J,450
936,9592270,UN1500,5067,738B738,71,24,15:00:00,2017-02-14,3:26,business,44A,613
936,9592270,UN0915,5067,738B738,98,42,09:15:00,2017-03-09,3:26,economy,10I,213
937,9592270,UN1200,5067,735B735,13,23,12:00:00,2018-11-22,1:56,economy,3D,104
937,9592270,UN2115,5067,735B735,28,104,21:15:00,2018-12-03,1:56,business,23D,504
